1.4463756e+11 + -2.1174598e+04i
1.4500499e+11 + -2.2870629e+04i
1.4537238e+11 + 1.0607514e+04i
1.4573981e+11 + 4.1328408e+03i
1.4610720e+11 + -1.7610250e+04i
1.4647461e+11 + -1.2460955e+04i
1.4684204e+11 + 7.9269189e+03i
1.4720944e+11 + 1.6048811e+04i
1.4757685e+11 + 9.9934336e+03i
1.4794428e+11 + 2.2255824e+04i
1.4831169e+11 + 3.1519008e+04i
1.4867911e+11 + -1.2891836e+03i
1.4904653e+11 + 2.0436109e+04i
1.4941392e+11 + 2.1448484e+04i
1.4978132e+11 + -1.0892396e+04i
1.5014871e+11 + 1.0932802e+04i
1.5051614e+11 + -2.3182137e+04i
1.5088357e+11 + -2.5269254e+04i
1.5125096e+11 + 3.0859758e+04i
1.5161836e+11 + -2.2817873e+04i
1.5198582e+11 + 7.0789731e+03i
1.5235319e+11 + -2.1038541e+04i
1.5272061e+11 + 6.0397148e+03i
1.5308803e+11 + 1.0487680e+04i
1.5345543e+11 + 1.5905422e+04i
1.5382284e+11 + 1.8212795e+04i
1.5419028e+11 + 3.3019938e+04i
1.5455768e+11 + 1.4072115e+04i
1.5492511e+11 + 2.4229672e+04i
1.5529250e+11 + 5.6037719e+04i
1.5565988e+11 + -7.2333984e+02i
1.5602729e+11 + -9.6718584e+03i
1.5639472e+11 + -5.5266982e+03i
1.5676211e+11 + 1.4042539e+03i
1.5712957e+11 + 1.4521894e+04i
1.5749695e+11 + -1.8248434e+04i
1.5786436e+11 + 1.7390103e+03i
1.5823176e+11 + -2.7914473e+03i
1.5859918e+11 + 5.2907544e+03i
1.5896658e+11 + 8.7947051e+03i
1.5933401e+11 + -1.6197988e+03i
1.5970142e+11 + -2.1265137e+02i
1.6006883e+11 + -2.4444062e+03i
1.6043626e+11 + 2.1151822e+04i
1.6080368e+11 + 4.3115180e+04i
1.6117106e+11 + 1.6154441e+04i
1.6153844e+11 + -1.1051727e+04i
1.6190587e+11 + -7.9796855e+03i
1.6227330e+11 + 2.9593828e+03i
1.6264071e+11 + 2.1782852e+03i
1.6300812e+11 + 1.6499912e+04i
1.6337553e+11 + -2.6506541e+04i
1.6374294e+11 + -8.2494277e+03i
1.6411037e+11 + -3.6374014e+03i
1.6447776e+11 + 1.7392742e+04i
1.6484516e+11 + 1.7915137e+04i
1.6521257e+11 + -6.6873242e+03i
1.6557998e+11 + 1.1811810e+04i
1.6594744e+11 + 7.2059419e+03i
1.6631485e+11 + 3.7723262e+03i
1.6668226e+11 + 3.7872379e+04i
1.6704963e+11 + 3.0183895e+04i
1.6741702e+11 + -4.9526318e+02i
1.6778445e+11 + -3.6163125e+03i
1.6815188e+11 + -1.2763631e+04i
1.6851927e+11 + -2.7997551e+04i
1.6888670e+11 + 1.0023576e+04i
1.6925411e+11 + -2.2668633e+04i
1.6962150e+11 + -1.9011548e+03i
1.6998890e+11 + -2.5649967e+04i
1.7035633e+11 + 8.5499883e+03i
1.7072374e+11 + -4.7057168e+03i
1.7109117e+11 + -3.2030822e+04i
1.7145856e+11 + -4.2479727e+03i
1.7182599e+11 + -1.4110315e+04i
1.7219342e+11 + 2.3969932e+03i
1.7256084e+11 + 2.0705348e+04i
1.7292822e+11 + 5.7088828e+03i
1.7329562e+11 + -2.0259203e+04i
1.7366303e+11 + 1.0820865e+04i
1.7403044e+11 + -1.1275279e+04i
1.7439785e+11 + -4.0416766e+04i
1.7476528e+11 + 1.8807797e+04i
1.7513267e+11 + -7.9737549e+03i
1.7550010e+11 + -1.3692219e+04i
1.7586749e+11 + -2.5215189e+04i
1.7623491e+11 + -1.1152057e+04i
1.7660233e+11 + 4.9905811e+03i
1.7696974e+11 + -1.3623546e+04i
1.7733714e+11 + -4.9019775e+03i
1.7770458e+11 + 1.1539506e+04i
1.7807199e+11 + 3.6563931e+03i
1.7843942e+11 + 2.4766734e+04i
1.7880682e+11 + -1.0167797e+04i
1.7917418e+11 + -1.1699426e+03i
1.7954161e+11 + -2.4722805e+04i
1.7990903e+11 + -4.8884086e+04i
1.8027643e+11 + -1.0616385e+04i
1.8064386e+11 + -3.3920695e+04i
1.8101127e+11 + -4.6683699e+04i
1.8137868e+11 + -1.4008245e+04i
1.8174607e+11 + -1.8092320e+04i
1.8211348e+11 + -2.2696525e+04i
1.8248090e+11 + -3.4858652e+03i
1.8284832e+11 + -5.9555703e+03i
1.8321572e+11 + -2.4981387e+04i
1.8358315e+11 + -1.2454977e+04i
1.8395054e+11 + -1.7374049e+04i
1.8431798e+11 + -1.1096502e+04i
1.8468540e+11 + 3.0274370e+03i
1.8505276e+11 + -2.2262061e+04i
1.8542017e+11 + -1.8345105e+04i
1.8578761e+11 + -1.4786632e+04i
1.8615501e+11 + -2.5101127e+04i
1.8652242e+11 + -2.9034645e+04i
1.8688983e+11 + -3.5244086e+04i
1.8725726e+11 + -5.4446516e+04i
1.8762467e+11 + -4.8612094e+04i
1.8799206e+11 + 2.7929663e+03i
1.8835949e+11 + 7.6861753e+03i
1.8872689e+11 + -1.0396594e+04i
1.8909430e+11 + -2.2657012e+04i
1.8946176e+11 + -9.8355801e+03i
1.8982919e+11 + 7.1859702e+03i
1.9019658e+11 + 4.4555566e+03i
1.9056396e+11 + 7.4094736e+03i
1.9093134e+11 + -5.8607451e+03i
1.9129873e+11 + -9.0072500e+03i
1.9166619e+11 + -2.0580836e+04i
1.9203359e+11 + -4.0255305e+04i
1.9240101e+11 + -1.2134975e+04i
1.9276841e+11 + -2.4857072e+04i
1.9313580e+11 + -1.6801719e+04i
1.9350322e+11 + -2.6569168e+04i
1.9387064e+11 + -8.5527129e+03i
1.9423807e+11 + -1.2835080e+04i
1.9460548e+11 + -3.1063090e+04i
1.9497288e+11 + 6.3645557e+02i
1.9534030e+11 + -1.3312199e+04i
1.9570770e+11 + -8.7410156e+02i
1.9607514e+11 + -1.8491281e+04i
1.9644252e+11 + 7.0566426e+03i
1.9680992e+11 + -2.6075568e+04i
1.9717734e+11 + 1.7793805e+04i
1.9754476e+11 + -2.3606277e+04i
1.9791213e+11 + -2.0418301e+04i
1.9827959e+11 + 1.4198748e+04i
1.9864697e+11 + -3.3959793e+04i
1.9901443e+11 + -3.9017152e+04i
1.9938181e+11 + -3.5083312e+04i
1.9974921e+11 + -2.1710168e+04i
2.0011663e+11 + -3.6305172e+04i
2.0048403e+11 + -1.6698652e+04i
2.0085146e+11 + 3.3052104e+03i
2.0121888e+11 + -1.7344977e+04i
2.0158629e+11 + -1.1856029e+04i
2.0195372e+11 + 4.3029814e+03i
2.0232113e+11 + -9.7932256e+03i
2.0268850e+11 + -6.7754502e+03i
2.0305589e+11 + 7.1836152e+03i
2.0342333e+11 + -9.5283984e+03i
2.0379071e+11 + 8.6059316e+03i
2.0415814e+11 + -5.9482725e+03i
2.0452557e+11 + 3.8349854e+03i
2.0489300e+11 + -5.1735630e+03i
2.0526036e+11 + -6.7420576e+03i
2.0562782e+11 + -1.1215378e+04i
2.0599521e+11 + -1.7112065e+03i
2.0636262e+11 + -9.7271309e+03i
2.0673004e+11 + 4.2666475e+03i
2.0709746e+11 + 3.2079053e+02i
2.0746484e+11 + -1.7537082e+04i
2.0783229e+11 + 1.5488236e+04i
2.0819970e+11 + -2.0406244e+04i
2.0856707e+11 + -3.1379086e+04i
2.0893447e+11 + -9.8337988e+03i
2.0930193e+11 + -1.4724469e+04i
2.0966931e+11 + -4.5966898e+04i
2.1003672e+11 + -1.4522565e+04i
2.1040415e+11 + -3.0034188e+04i
2.1077156e+11 + -2.7141906e+04i
2.1113897e+11 + -3.5581285e+04i
2.1150638e+11 + -5.9853057e+03i
2.1187379e+11 + -6.6700986e+03i
2.1224120e+11 + -3.4749645e+04i
2.1260860e+11 + -1.8676490e+04i
2.1297604e+11 + -7.9959873e+03i
2.1334347e+11 + 1.0686045e+04i
2.1371090e+11 + 3.3175453e+04i
2.1407826e+11 + 9.2902275e+03i
2.1444565e+11 + -3.3309223e+04i
2.1481308e+11 + -2.3161484e+03i
2.1518051e+11 + -2.9909541e+04i
2.1554789e+11 + -1.7092807e+04i
2.1591533e+11 + -2.5838148e+04i
2.1628273e+11 + -1.2895787e+04i
2.1665014e+11 + 1.1266371e+04i
2.1701753e+11 + -1.0959957e+04i
2.1738494e+11 + -5.3500254e+03i
2.1775235e+11 + -2.5060950e+03i
2.1811980e+11 + -4.4050000e+03i
2.1848716e+11 + -1.9979527e+04i
2.1885462e+11 + -2.0222211e+04i
2.1922200e+11 + -1.1904676e+04i
2.1958944e+11 + 1.6455254e+04i
2.1995684e+11 + -1.9801834e+04i
2.2032423e+11 + -2.1842059e+04i
2.2069164e+11 + -1.5798449e+04i
2.2105906e+11 + -2.8096946e+03i
2.2142647e+11 + -4.9254125e+04i
2.2179388e+11 + -2.1856176e+04i
2.2216127e+11 + -4.7001570e+04i
2.2252873e+11 + -3.0690518e+04i
2.2289610e+11 + -3.7674312e+04i
2.2326349e+11 + -6.1218062e+03i
2.2363095e+11 + -2.6581111e+04i
2.2399835e+11 + -4.2060316e+04i
2.2436577e+11 + -3.1436947e+04i
2.2473320e+11 + -2.0964039e+04i
2.2510060e+11 + -2.0683037e+04i
2.2546802e+11 + 1.5087188e+04i
2.2583542e+11 + 1.0867438e+04i
2.2620280e+11 + 3.1673281e+03i
2.2657024e+11 + -1.9266031e+04i
2.2693767e+11 + -3.8932559e+04i
2.2730505e+11 + -1.5941268e+04i
2.2767249e+11 + -1.9118867e+04i
2.2803985e+11 + -3.3473250e+04i
2.2840731e+11 + -7.5139463e+03i
2.2877471e+11 + -4.7462688e+04i
2.2914213e+11 + 3.1541921e+03i
2.2950953e+11 + 1.0618607e+04i
2.2987696e+11 + -3.7417066e+04i
2.3024435e+11 + -1.3180171e+03i
2.3061175e+11 + -3.9663109e+04i
2.3097914e+11 + -1.0096395e+04i
2.3134663e+11 + -2.2925789e+04i
2.3171400e+11 + 1.0675615e+04i
2.3208136e+11 + -1.8330316e+04i
2.3244877e+11 + 1.6334502e+04i
2.3281625e+11 + -4.8156047e+04i
2.3318361e+11 + 1.5381953e+03i
2.3355104e+11 + 6.4798945e+03i
2.3391846e+11 + -3.1456422e+04i
2.3428589e+11 + -4.6179672e+04i
2.3465329e+11 + -3.1674697e+04i
2.3502070e+11 + -1.9911066e+04i
2.3538811e+11 + -2.7351160e+04i
2.3575552e+11 + 1.7302338e+04i
2.3612293e+11 + -3.7578594e+04i
2.3649038e+11 + -3.9318889e+03i
2.3685779e+11 + -1.8095480e+04i
2.3722521e+11 + -7.6736973e+03i
2.3759254e+11 + 3.9753069e+03i
2.3795997e+11 + -2.0357922e+04i
2.3832737e+11 + 2.4787789e+04i
2.3869481e+11 + -1.4218291e+04i
2.3906219e+11 + -3.0205172e+04i
2.3942963e+11 + 4.6300098e+03i
2.3979701e+11 + 2.0239590e+03i
2.4016444e+11 + -1.4889998e+04i
2.4053183e+11 + -5.9990601e+03i
2.4089926e+11 + 9.8021914e+03i
2.4126667e+11 + -7.6301816e+03i
2.4163408e+11 + -7.4563965e+03i
2.4200151e+11 + -7.2420137e+03i
2.4236891e+11 + -2.7189576e+04i
2.4273633e+11 + -2.5111385e+04i
2.4310376e+11 + -2.2522810e+03i
2.4347116e+11 + 8.6950342e+03i
2.4383853e+11 + -1.5288084e+04i
2.4420594e+11 + -8.4301621e+03i
2.4457337e+11 + -3.2444672e+04i
2.4494077e+11 + -3.1882258e+04i
2.4530821e+11 + 1.6651059e+04i
2.4567559e+11 + -3.9014742e+04i
2.4604305e+11 + -2.6332074e+04i
2.4641044e+11 + -2.1849375e+04i
2.4677782e+11 + 5.7201489e+02i
2.4714530e+11 + 5.9281182e+03i
2.4751269e+11 + 6.6875928e+02i
2.4788009e+11 + 1.6627502e+04i
2.4824752e+11 + 1.3910779e+04i
2.4861491e+11 + 2.7178594e+03i
2.4898236e+11 + -2.4818762e+04i
2.4934977e+11 + 2.8936232e+04i
2.4971711e+11 + 8.6011523e+02i
2.5008452e+11 + -3.5321727e+04i
2.5045197e+11 + -2.9754289e+04i
2.5081936e+11 + -2.9974586e+04i
2.5118681e+11 + 1.4629109e+04i
2.5155419e+11 + -2.8861395e+04i
2.5192163e+11 + -1.9804246e+04i
2.5228897e+11 + -1.1613996e+04i
2.5265642e+11 + -6.9728540e+03i
2.5302381e+11 + -2.6974008e+04i
2.5339127e+11 + -3.2813262e+04i
2.5375865e+11 + 5.3032788e+02i
2.5412610e+11 + 1.3528950e+03i
2.5449349e+11 + 6.6285938e+03i
2.5486094e+11 + 3.1341434e+04i
2.5522828e+11 + 1.9170933e+03i
2.5559568e+11 + -6.7931504e+03i
2.5596310e+11 + -1.6077477e+04i
2.5633056e+11 + 3.4792061e+03i
2.5669796e+11 + -4.9859668e+03i
2.5706537e+11 + 7.0737461e+03i
2.5743275e+11 + -1.1458165e+04i
2.5780019e+11 + -1.3319730e+04i
2.5816760e+11 + -2.1063014e+04i
2.5853500e+11 + 1.1320433e+04i
2.5890243e+11 + 2.2829680e+04i
2.5926985e+11 + -1.0003005e+04i
2.5963725e+11 + -1.5571945e+04i
2.6000469e+11 + 2.7560582e+04i
2.6037210e+11 + -6.2457271e+03i
2.6073953e+11 + 1.6854264e+04i
2.6110686e+11 + 2.2713688e+04i
2.6147429e+11 + -1.4126139e+04i
2.6184170e+11 + -1.5469217e+04i
2.6220914e+11 + -2.0820709e+04i
2.6257650e+11 + -4.0008988e+04i
2.6294398e+11 + -2.2095418e+04i
2.6331136e+11 + -3.5922891e+04i
2.6367879e+11 + -2.5665445e+04i
2.6404615e+11 + -1.6213525e+04i
2.6441361e+11 + -7.2109814e+03i
2.6478100e+11 + -1.6143788e+04i
2.6514843e+11 + -9.2743047e+03i
2.6551583e+11 + -2.1973504e+04i
2.6588325e+11 + -2.4456023e+04i
2.6625065e+11 + -7.8824346e+03i
2.6661811e+11 + -5.2493267e+03i
2.6698547e+11 + -4.4229141e+03i
2.6735287e+11 + -2.9606514e+04i
2.6772029e+11 + -1.0684971e+04i
2.6808772e+11 + -4.4239055e+04i
2.6845510e+11 + -3.3045398e+04i
2.6882254e+11 + -5.2010112e+03i
2.6918994e+11 + -3.1212834e+04i
2.6955740e+11 + -1.5813803e+04i
2.6992475e+11 + -2.9254445e+04i
2.7029219e+11 + -1.9513070e+04i
2.7065958e+11 + -2.9155680e+04i
2.7102701e+11 + -1.8777873e+04i
2.7139442e+11 + -2.0555199e+04i
2.7176183e+11 + -1.5540012e+04i
2.7212923e+11 + -4.4024910e+04i
2.7249671e+11 + -1.8463203e+04i
2.7286408e+11 + -2.3863605e+04i
2.7323145e+11 + -1.1212168e+04i
2.7359887e+11 + -3.6562984e+04i
2.7396630e+11 + -4.7623977e+04i
2.7433370e+11 + -3.9688387e+04i
2.7470112e+11 + -2.8572023e+04i
2.7506852e+11 + -5.1705832e+04i
2.7543595e+11 + -4.4909656e+04i
2.7580331e+11 + -2.5741662e+04i
2.7617080e+11 + -3.5880984e+04i
2.7653813e+11 + -3.7111711e+04i
2.7690559e+11 + -2.8417189e+04i
2.7727299e+11 + -1.8511059e+04i
2.7764041e+11 + -2.5351623e+04i
2.7800778e+11 + -1.3126389e+04i
2.7837530e+11 + -1.7444789e+04i
2.7874263e+11 + -2.0278746e+04i
2.7910999e+11 + -3.9186852e+04i
2.7947742e+11 + -3.6623242e+04i
2.7984488e+11 + -3.0082980e+04i
2.8021228e+11 + -4.2773680e+04i
2.8057974e+11 + -4.0130695e+04i
2.8094710e+11 + -5.6943699e+04i
2.8131453e+11 + -6.2141660e+04i
2.8168192e+11 + -4.4671539e+04i
2.8204931e+11 + -3.2204820e+04i
2.8241678e+11 + -2.8312344e+04i
2.8278417e+11 + -2.4904979e+04i
2.8315156e+11 + -2.5979467e+04i
2.8351899e+11 + -2.4724785e+04i
2.8388642e+11 + -1.7714520e+04i
2.8425385e+11 + -2.5550875e+04i
2.8462121e+11 + -1.7689176e+04i
2.8498860e+11 + -2.2335512e+04i
2.8535600e+11 + -2.6310992e+04i
2.8572346e+11 + -4.9683598e+04i
2.8609085e+11 + -4.2811922e+04i
2.8645828e+11 + -3.0456652e+04i
2.8682564e+11 + -1.6877926e+04i
2.8719310e+11 + -2.1394500e+04i
2.8756047e+11 + -3.4645488e+04i
2.8792793e+11 + -2.9555443e+04i
2.8829535e+11 + -4.7573277e+04i
2.8866275e+11 + -4.6538746e+04i
2.8903014e+11 + -2.4385098e+04i
2.8939754e+11 + -3.5933922e+04i
2.8976497e+11 + -2.9739432e+04i
2.9013243e+11 + -8.6681729e+03i
2.9049979e+11 + -3.5202148e+04i
2.9086718e+11 + -4.2621203e+04i
2.9123461e+11 + -1.2142085e+04i
2.9160204e+11 + -3.5855027e+04i
2.9196937e+11 + -3.3080523e+04i
2.9233686e+11 + -1.1830488e+04i
2.9270422e+11 + -3.7289117e+04i
2.9307168e+11 + -3.4813945e+04i
2.9343908e+11 + -4.3585578e+04i
2.9380647e+11 + -2.2927250e+04i
2.9417393e+11 + -3.3500043e+04i
2.9454133e+11 + -1.3026210e+04i
2.9490872e+11 + -2.1963533e+04i
2.9527615e+11 + -1.3476648e+04i
2.9564358e+11 + -3.2480363e+04i
2.9601097e+11 + -1.8190613e+04i
2.9637840e+11 + -2.6130635e+04i
2.9674576e+11 + -1.5473475e+04i
2.9711316e+11 + -1.9634570e+04i
2.9748062e+11 + -2.0243980e+04i
2.9784801e+11 + -1.9493133e+04i
2.9821541e+11 + -1.0049498e+04i
2.9858280e+11 + -3.7651402e+04i
2.9895026e+11 + -2.4005713e+04i
2.9931759e+11 + -1.2977669e+04i
2.9968505e+11 + -1.0253308e+04i
3.0005245e+11 + -2.9417125e+04i
3.0041994e+11 + -1.4216633e+04i
3.0078730e+11 + -3.1258895e+04i
3.0115476e+11 + -2.8933090e+04i
3.0152216e+11 + -2.5723625e+04i
3.0188959e+11 + -1.3899902e+04i
3.0225695e+11 + -3.1190703e+04i
3.0262428e+11 + -1.7349512e+04i
3.0299174e+11 + -2.3361111e+04i
3.0335920e+11 + -2.9746863e+04i
3.0372656e+11 + -3.8359207e+04i
3.0409399e+11 + -2.8171617e+04i
3.0446138e+11 + -5.7381625e+04i
3.0482884e+11 + -4.2291148e+04i
3.0519624e+11 + -4.1158293e+04i
3.0556363e+11 + -2.7032549e+04i
3.0593106e+11 + -1.9881832e+04i
3.0629849e+11 + -3.2611467e+04i
3.0666588e+11 + -2.3545693e+04i
3.0703331e+11 + -2.3105564e+04i
3.0740074e+11 + -2.0944623e+04i
3.0776820e+11 + -2.4363096e+03i
3.0813553e+11 + -1.9983738e+04i
3.0850289e+11 + -2.5056674e+04i
3.0887035e+11 + -2.1807711e+04i
3.0923778e+11 + -1.9274365e+04i
3.0960514e+11 + -2.2350828e+04i
3.0997263e+11 + -1.9432023e+04i
3.1033996e+11 + -1.3021758e+04i
3.1070742e+11 + -2.4415303e+04i
3.1107478e+11 + -2.4005246e+04i
3.1144221e+11 + -1.2494535e+04i
3.1180964e+11 + -3.4470047e+04i
3.1217707e+11 + -1.8210766e+04i
3.1254443e+11 + -2.9872896e+04i
3.1291186e+11 + -1.9959076e+04i
3.1327925e+11 + -1.7708641e+04i
3.1364671e+11 + -8.4067988e+03i
3.1401411e+11 + -2.4719766e+04i
3.1438147e+11 + 3.7869409e+03i
3.1474890e+11 + -1.2610770e+04i
3.1511636e+11 + -1.4559276e+04i
3.1548368e+11 + -4.0465156e+04i
3.1585115e+11 + -3.3208914e+04i
3.1621854e+11 + -4.3785207e+04i
3.1658600e+11 + -2.1056000e+04i
3.1695340e+11 + -2.6953652e+04i
3.1732079e+11 + -4.6241245e+03i
3.1768825e+11 + -3.9646938e+04i
