139923,656250 
63281,226562 
80756,960938 
91020,546875 
70267,828125 
96332,914062 
54229,296875 
85972,765625 
84610,414062 
62087,609375 
82975,914062 
65395,238281 
85574,421875 
78481,843750 
65977,000000 
84083,585938 
61152,097656 
81068,617188 
73610,335938 
78716,093750 
93474,757812 
77283,250000 
80986,085938 
82855,421875 
79668,218750 
85234,632812 
73715,140625 
72558,796875 
62703,812500 
74953,406250 
77527,445312 
68321,476562 
87598,406250 
94691,218750 
68832,093750 
80466,710938 
82876,742188 
76407,906250 
82924,289062 
77430,671875 
77137,132812 
82087,914062 
71161,765625 
76925,320312 
92289,429688 
84617,820312 
71332,070312 
82454,226562 
74179,320312 
61027,054688 
72057,171875 
70777,007812 
63641,640625 
72142,617188 
91532,375000 
90152,367188 
63197,152344 
62804,113281 
79334,710938 
80152,562500 
68131,640625 
77529,101562 
83178,960938 
77036,343750 
71507,210938 
84842,882812 
90570,445312 
84990,460938 
77177,992188 
76714,531250 
80163,953125 
78322,773438 
76406,437500 
87732,406250 
89235,953125 
76501,460938 
68242,125000 
67479,929688 
74350,476562 
87583,593750 
87205,515625 
67736,734375 
60711,296875 
73154,203125 
91671,968750 
80554,882812 
69272,531250 
84195,671875 
70983,429688 
69073,710938 
79592,039062 
74938,828125 
69542,875000 
81067,484375 
88861,023438 
82324,960938 
77426,648438 
79817,937500 
72011,445312 
83321,437500 
79901,906250 
79291,078125 
85362,890625 
77896,679688 
79835,093750 
77806,640625 
75153,742188 
79225,742188 
82043,875000 
89194,500000 
78514,812500 
82606,132812 
82455,031250 
82232,890625 
75544,554688 
69089,109375 
76576,257812 
59963,710938 
68375,257812 
72341,203125 
76897,398438 
78879,500000 
81114,554688 
85128,460938 
74367,226562 
73646,351562 
69318,937500 
71273,187500 
75019,648438 
82371,242188 
81472,015625 
75862,390625 
74790,382812 
77691,242188 
82376,164062 
78440,453125 
75077,804688 
75521,882812 
77546,421875 
80454,289062 
80435,953125 
79537,601562 
77230,867188 
78339,460938 
87266,484375 
84219,546875 
77081,273438 
72305,328125 
64344,632812 
64527,351562 
65338,375000 
56011,632812 
56047,468750 
52153,593750 
58045,218750 
70405,804688 
79987,187500 
87736,945312 
83430,500000 
87046,953125 
77295,226562 
63572,144531 
73624,726562 
82280,242188 
93067,210938 
94008,898438 
89553,695312 
85419,203125 
89868,078125 
109742,734375 
105168,781250 
87088,968750 
61358,035156 
45826,417969 
44627,871094 
34017,085938 
48908,078125 
79537,984375 
99294,218750 
100263,437500 
115346,570312 
110802,117188 
57107,574219 
41259,496094 
83280,335938 
117240,687500 
131756,765625 
95201,679688 
37211,968750 
72237,726562 
107941,328125 
108290,718750 
63015,117188 
51470,828125 
89990,929688 
96243,015625 
70484,898438 
59112,539062 
80124,250000 
94660,164062 
69525,007812 
76224,531250 
103486,898438 
76226,000000 
80105,281250 
111944,179688 
29365,769531 
111551,250000 
103814,476562 
55075,304688 
107400,765625 
55182,261719 
98662,226562 
87101,773438 
71292,695312 
87655,171875 
75691,984375 
89376,539062 
76250,414062 
88134,156250 
88471,960938 
80037,742188 
92186,539062 
82322,070312 
86481,046875 
85739,140625 
87748,734375 
92425,828125 
85558,742188 
92740,070312 
89537,289062 
86008,546875 
81948,960938 
67637,343750 
65144,253906 
58730,953125 
48693,753906 
54193,195312 
73087,320312 
93830,000000 
110639,718750 
114994,234375 
101540,312500 
81617,601562 
59036,070312 
61596,593750 
84672,687500 
106098,328125 
96769,218750 
61774,554688 
55718,148438 
82264,945312 
101223,210938 
68235,476562 
60517,253906 
66829,570312 
99053,640625 
80610,687500 
53945,714844 
78421,015625 
95310,421875 
76697,320312 
72046,570312 
77831,132812 
34016,218750 
35745,816406 
63281,976562 
72872,242188 
130371,945312 
143241,406250 
115780,546875 
116842,328125 
76945,632812 
66291,570312 
75095,750000 
69458,617188 
101339,953125 
113264,820312 
102724,250000 
52240,785156 
60788,011719 
132847,828125 
149319,609375 
102090,750000 
38064,800781 
93519,414062 
103214,171875 
38670,769531 
42906,132812 
72305,820312 
54281,164062 
16409,634766 
75309,375000 
119865,726562 
73914,101562 
101298,976562 
143781,390625 
100688,000000 
137595,187500 
171811,437500 
102311,101562 
37624,875000 
22938,312500 
42751,304688 
44888,105469 
67599,078125 
170997,281250 
179758,671875 
161630,500000 
181131,515625 
156377,296875 
145398,343750 
177282,671875 
171947,671875 
81843,523438 
78690,695312 
193185,406250 
235598,921875 
168846,140625 
66607,031250 
167250,921875 
175258,484375 
51339,937500 
108827,437500 
168744,796875 
124378,773438 
151208,203125 
190618,031250 
142503,250000 
46303,285156 
74745,875000 
95749,484375 
122648,484375 
116363,406250 
8004,637695 
110784,085938 
113530,812500 
26020,781250 
105684,625000 
56028,363281 
116250,382812 
160886,625000 
47143,386719 
110947,265625 
55593,199219 
121775,812500 
99199,804688 
78161,054688 
157432,218750 
65833,750000 
111996,101562 
88099,476562 
65701,367188 
72114,476562 
53375,285156 
101539,617188 
92779,929688 
92433,796875 
66415,867188 
100527,632812 
116966,718750 
96862,054688 
49104,402344 
58934,539062 
106425,476562 
88502,210938 
49372,480469 
85419,906250 
86690,117188 
39076,410156 
74892,976562 
113037,531250 
81417,093750 
61873,742188 
92673,718750 
80846,070312 
68937,601562 
110915,984375 
84326,062500 
75019,187500 
93882,937500 
50031,308594 
72883,203125 
65840,078125 
90297,781250 
89628,257812 
70543,679688 
101739,382812 
74150,937500 
99996,265625 
98502,257812 
67734,335938 
93904,906250 
48593,117188 
109915,132812 
119544,640625 
70771,734375 
59609,398438 
102375,218750 
121867,710938 
72738,398438 
53492,605469 
95315,984375 
90518,414062 
62441,578125 
84371,539062 
75940,921875 
69751,093750 
112477,859375 
71223,750000 
54837,585938 
109137,929688 
97072,640625 
68031,195312 
81420,398438 
111370,007812 
68985,335938 
78368,312500 
93401,023438 
72593,835938 
73132,679688 
84914,351562 
89266,812500 
76794,976562 
81901,929688 
80468,546875 
79785,046875 
85360,093750 
75510,726562 
78738,351562 
83339,906250 
70514,515625 
87537,414062 
81500,921875 
77851,000000 
78841,078125 
76804,132812 
81767,226562 
80568,140625 
83385,898438 
73077,468750 
79552,750000 
85338,601562 
74026,296875 
77138,679688 
81787,851562 
85519,500000 
83878,929688 
79444,429688 
78526,132812 
84700,382812 
83200,078125 
79695,054688 
83489,523438 
82313,226562 
82707,703125 
77042,906250 
77724,257812 
81650,843750 
81534,265625 
83326,812500 
82670,382812 
85461,117188 
83001,304688 
83562,976562 
84048,007812 
80281,250000 
85432,757812 
80801,750000 
78477,328125 
84010,656250 
77020,468750 
78234,398438 
79151,781250 
81896,984375 
83199,250000 
78180,953125 
82644,281250 
82987,210938 
80102,289062 
82020,828125 
80822,648438 
79867,828125 
79253,890625 
81770,179688 
83618,765625 
81489,523438 
77941,250000 
75414,539062 
80252,148438 
79789,445312 
80689,007812 
82982,468750 
81431,703125 
82907,460938 
81444,710938 
84294,031250 
83298,023438 
85259,789062 
87351,109375 
85731,210938 
84686,414062 
82960,039062 
83161,648438 
82144,507812 
83276,476562 
82608,960938 
79375,664062 
80723,851562 
81499,062500 
80468,859375 
81853,789062 
82774,656250 
83009,867188 
79800,070312 
77656,335938 
79662,367188 
79605,007812 
78382,617188 
78164,781250 
79678,359375 
81562,820312 
81273,804688 
81897,273438 
83032,062500 
81194,812500 
79422,453125 
80015,328125 
79459,914062 
79228,164062 
78749,742188 
79398,781250 
81220,757812 
81096,242188 
81652,000000 
81463,437500 
81674,382812 
83999,507812 
81793,898438 
79975,703125 
81086,398438 
80777,820312 
79627,929688 
80318,257812 
82957,609375 
81249,882812 
77135,281250 
79298,117188 
79847,632812 
79232,382812 
80604,687500 
80132,617188 
76487,171875 
79098,218750 
79987,601562 
77721,101562 
80164,179688 
79234,890625 
77928,539062 
79299,382812 
77727,757812 
76619,406250 
76479,656250 
79472,250000 
78331,023438 
78068,554688 
78796,375000 
74712,453125 
75873,937500 
79788,218750 
78972,765625 
75977,148438 
77616,335938 
77678,578125 
76951,375000 
79483,085938 
81041,710938 
79982,421875 
77912,273438 
79943,171875 
78381,710938 
77242,468750 
77869,820312 
76526,507812 
81267,960938 
79202,875000 
76404,820312 
79857,617188 
77310,570312 
77766,343750 
78296,062500 
78208,257812 
77117,882812 
77568,148438 
79043,500000 
79039,304688 
79141,273438 
77100,773438 
77465,023438 
80151,710938 
76860,492188 
79014,812500 
78427,468750 
79053,296875 
79464,562500 
77033,796875 
79674,781250 
79052,250000 
78119,484375 
75879,796875 
77975,281250 
79807,773438 
77215,218750 
78865,359375 
76497,382812 
76737,570312 
77915,789062 
77353,695312 
79842,117188 
79983,820312 
77257,257812 
76398,898438 
79286,023438 
79708,976562 
76443,187500 
79393,804688 
77109,960938 
76983,851562 
79482,656250 
78170,390625 
78855,257812 
78501,187500 
78769,242188 
79643,320312 
76911,929688 
78257,617188 
77897,554688 
76159,609375 
76808,968750 
79221,367188 
78194,093750 
76915,414062 
78493,070312 
77697,875000 
79929,296875 
81200,742188 
79160,015625 
78147,710938 
78974,664062 
80198,046875 
76666,234375 
77951,039062 
78931,343750 
79224,523438 
79768,843750 
76041,265625 
76851,054688 
80298,734375 
79301,820312 
78615,492188 
76629,617188 
77281,351562 
78566,992188 
78712,234375 
76817,093750 
78921,914062 
79539,226562 
78233,757812 
79566,859375 
78753,023438 
78922,359375 
79353,328125 
78295,890625 
78599,632812 
78757,593750 
78974,398438 
78503,445312 
79081,578125 
77757,875000 
78440,187500 
80621,992188 
78097,578125 
79073,843750 
77374,843750 
77371,968750 
79903,914062 
76933,476562 
78228,578125 
78845,898438 
77693,898438 
80090,554688 
79442,125000 
78549,023438 
78988,562500 
79811,210938 
78008,007812 
77618,671875 
79642,437500 
78985,468750 
77524,609375 
76666,039062 
80621,078125 
79374,218750 
77530,125000 
78619,734375 
76204,070312 
78461,343750 
79735,242188 
79164,320312 
78606,281250 
78266,945312 
78783,539062 
78883,726562 
79940,484375 
77967,015625 
77806,937500 
80746,320312 
79118,460938 
79603,601562 
79946,484375 
77039,531250 
77686,210938 
79692,851562 
82064,015625 
78457,085938 
77814,078125 
78128,960938 
79445,593750 
79161,656250 
77731,476562 
79084,382812 
79553,398438 
78637,500000 
78550,750000 
78427,921875 
79208,718750 
77745,617188 
78639,851562 
80660,796875 
80134,093750 
79253,289062 
77597,937500 
79991,367188 
79988,000000 
78883,054688 
79367,726562 
78659,648438 
78532,882812 
79519,406250 
81796,937500 
77620,812500 
78595,828125 
79378,054688 
78589,632812 
80276,773438 
77020,789062 
77199,976562 
78567,195312 
78372,710938 
79833,539062 
77781,937500 
77492,687500 
78030,460938 
78726,640625 
78889,585938 
78462,570312 
78792,304688 
78762,375000 
78802,484375 
79267,984375 
78041,867188 
79359,554688 
77851,390625 
78750,570312 
78128,437500 
78847,804688 
78173,554688 
77568,453125 
77814,070312 
79648,765625 
79436,734375 
78096,171875 
78977,984375 
78896,000000 
78677,039062 
81215,789062 
78326,679688 
80969,921875 
78882,343750 
76626,132812 
80758,671875 
78354,156250 
77383,406250 
77767,554688 
78557,289062 
79739,140625 
78481,625000 
80087,984375 
78846,937500 
78995,882812 
80158,203125 
80644,984375 
79081,359375 
78938,921875 
80300,796875 
77976,000000 
78716,484375 
80213,164062 
77650,851562 
79000,796875 
77381,468750 
79137,734375 
79376,054688 
78071,078125 
77732,742188 
79487,757812 
81505,031250 
78138,375000 
77573,203125 
79756,226562 
78502,187500 
78256,289062 
80006,070312 
80630,570312 
78074,320312 
78575,781250 
78994,156250 
78407,843750 
79765,875000 
78763,476562 
78596,312500 
78542,648438 
78628,453125 
78869,976562 
78509,906250 
79906,671875 
79109,312500 
78865,992188 
79029,648438 
79105,796875 
78973,484375 
78121,429688 
79864,585938 
79382,687500 
77404,906250 
78770,726562 
79433,515625 
78240,398438 
77824,695312 
79960,265625 
78467,031250 
76834,375000 
79699,687500 
78587,601562 
78063,875000 
79724,593750 
78672,437500 
77997,617188 
78935,906250 
79040,007812 
77515,859375 
80170,906250 
79100,125000 
77683,007812 
79320,828125 
78358,492188 
78518,820312 
78554,703125 
77956,492188 
77676,226562 
77260,164062 
79143,867188 
78533,296875 
79357,929688 
78534,218750 
79067,757812 
78332,921875 
77288,367188 
81126,203125 
79567,937500 
78901,359375 
79140,437500 
77863,914062 
80115,796875 
78563,937500 
78714,046875 
78424,398438 
77189,984375 
79058,203125 
80078,859375 
78515,695312 
78249,898438 
80192,265625 
79165,414062 
77904,750000 
79972,507812 
78766,609375 
79563,609375 
79153,164062 
79229,578125 
79883,046875 
77902,992188 
79058,234375 
79953,140625 
79608,453125 
78078,007812 
78146,828125 
79234,796875 
78467,335938 
80098,960938 
78790,468750 
78912,742188 
78140,492188 
78875,375000 
80358,265625 
79006,195312 
79245,070312 
80701,132812 
78502,765625 
78911,343750 
79069,476562 
80216,343750 
78608,156250 
77629,750000 
78477,867188 
78819,648438 
78697,929688 
78006,117188 
79148,093750 
79770,039062 
78614,429688 
79343,796875 
78465,546875 
79309,632812 
78102,304688 
79421,593750 
79740,484375 
78525,132812 
79506,570312 
78517,632812 
77629,804688 
79768,679688 
78130,835938 
77788,960938 
78314,390625 
79639,546875 
77295,187500 
78958,320312 
78922,039062 
77930,421875 
79399,296875 
80442,968750 
77207,000000 
77421,812500 
80496,007812 
79252,382812 
78807,617188 
81557,968750 
77642,664062 
78599,585938 
79227,734375 
78299,898438 
78652,218750 
79366,093750 
78743,406250 
78018,820312 
79373,031250 
79091,757812 
76940,023438 
74995,843750 
66736,640625 
58875,203125 
52792,820312 
55201,316406 
62717,789062 
69760,570312 
76738,226562 
75363,718750 
70240,906250 
62822,515625 
55462,003906 
58006,101562 
64747,957031 
73833,296875 
75635,343750 
71943,492188 
61152,039062 
56932,007812 
61326,718750 
66515,867188 
74590,468750 
73576,960938 
62855,812500 
57924,417969 
60605,285156 
69859,500000 
72248,593750 
70444,648438 
62130,449219 
58220,292969 
66086,601562 
73040,890625 
71145,398438 
61751,062500 
59133,867188 
67453,570312 
71776,890625 
68152,625000 
60056,460938 
62506,203125 
70678,148438 
70524,828125 
63364,117188 
60658,046875 
67316,921875 
70244,421875 
66646,492188 
60175,609375 
64224,519531 
73646,117188 
65374,640625 
58849,054688 
67268,648438 
70573,765625 
63837,335938 
61076,605469 
69004,250000 
69485,789062 
61266,234375 
62399,328125 
70623,554688 
68474,210938 
60063,367188 
67576,195312 
69374,546875 
62748,183594 
64786,855469 
70512,617188 
64366,371094 
60920,730469 
70949,148438 
65285,718750 
59764,945312 
70727,234375 
65718,273438 
60226,484375 
70106,710938 
69083,187500 
59769,742188 
67377,867188 
67716,093750 
61443,562500 
69394,851562 
64942,023438 
60753,640625 
72669,445312 
63263,917969 
63139,914062 
69230,085938 
61711,363281 
67424,468750 
67593,640625 
62591,308594 
69866,328125 
63617,398438 
65663,281250 
67898,695312 
61605,648438 
69824,125000 
64261,371094 
62647,308594 
69912,906250 
62896,464844 
69414,648438 
63045,324219 
66451,390625 
67921,312500 
62692,789062 
69851,562500 
60705,296875 
68553,140625 
66648,562500 
66185,867188 
65891,835938 
63464,851562 
69374,437500 
62273,808594 
68202,859375 
60761,937500 
71188,039062 
64157,089844 
68216,492188 
62501,753906 
69844,476562 
64698,593750 
65753,539062 
66277,789062 
66377,250000 
66824,320312 
63485,843750 
67682,718750 
63438,128906 
69619,984375 
65913,593750 
66958,593750 
64653,882812 
68106,187500 
66637,796875 
65371,949219 
66473,015625 
67739,093750 
68323,031250 
63688,480469 
68433,992188 
63257,488281 
71928,156250 
61565,109375 
70784,343750 
63658,382812 
69220,585938 
63387,449219 
67420,148438 
67684,093750 
63187,878906 
72337,546875 
61866,371094 
69523,234375 
63773,906250 
67246,750000 
68303,179688 
63154,382812 
70609,757812 
62018,183594 
69220,625000 
67333,093750 
63534,292969 
69793,468750 
62408,585938 
69584,109375 
67301,304688 
62931,988281 
71236,703125 
63230,812500 
66475,398438 
70456,664062 
62496,828125 
68618,953125 
66986,226562 
63717,164062 
70144,695312 
64494,203125 
64987,910156 
69814,109375 
62216,765625 
66065,265625 
70747,750000 
62232,351562 
65728,507812 
70423,851562 
63172,968750 
65952,195312 
69454,640625 
61915,285156 
65398,183594 
72014,328125 
64802,148438 
62994,976562 
70678,078125 
67085,929688 
62075,289062 
68834,406250 
69192,148438 
62242,453125 
66239,656250 
71710,820312 
65353,503906 
61450,863281 
68954,679688 
69810,906250 
62408,925781 
64163,597656 
71561,570312 
68429,648438 
60410,035156 
64914,535156 
72727,335938 
68814,929688 
59928,683594 
63296,761719 
72099,890625 
70635,812500 
61534,136719 
60900,871094 
69707,835938 
72721,562500 
65873,726562 
60226,660156 
65267,296875 
71890,414062 
70342,335938 
62943,281250 
60916,976562 
67793,781250 
73421,812500 
70604,046875 
62431,035156 
59326,890625 
65616,757812 
72894,593750 
73217,015625 
66459,796875 
59561,457031 
60802,812500 
68474,859375 
74163,093750 
73131,984375 
65992,578125 
58663,191406 
58563,339844 
